OBJECTID,NAME,PLZ,GPLZ,CANTON,CANTON_NR,BFSNR,CASES,SUBMISSIONS,FRACTION,POPULATION_AGGREGATED,SUBMISSIONS_PER_100K,CASES_PER_100K,Shape__Area,Shape__Length
1028,Röthenbach Herzogenbuchsee,3373,3373,BE,2,977,0,64,0,936,6837.60684,0,11239513.7299805,19183.5224888466
1029,Wangenried,3374,3374,BE,2,993,0,0,0,424,0,0,6155663.75634766,11947.4506971738
1030,Inkwil,3375,3375,BE,2,980,0,117,0,647,18083.46213,0,7387472.90576172,13827.6407571185
1031,Graben,3376,3376,BE,2,976,0,0,0,392,0,0,9896044.5703125,15191.1348154535
1032,Walliswil b. Wangen,3377,3377,BE,2,991,0,0,0,587,0,0,6560730.54248047,12740.8046542389
1033,Wangen a. A. Kaserne,3380,3380,BE,2,992,0,144,0,2594,5551.27217,0,14657184.859375,31181.4998294333
1034,Burgdorf 1,3400,3400,BE,2,404,5,1757,0.00284575981787137,15779,11135.05292,31.68769,33519938.0727539,42872.9147692586
1035,Heimiswil,3412,3412,BE,2,407,1,50,0.02,978,5112.47444,102.24949,23142714.9736328,23480.7549405635
1036,Kaltacker,3413,3413,BE,2,407,0,0,0,578,0,0,21962700.1352539,32520.4518737176
1037,Oberburg,3414,3414,BE,2,418,5,298,0.0167785234899329,3969,7508.18846,125.97632,32446015.7568359,38998.6342835394
1038,Hasle-Rüegsau,3415,3415,BE,2,406,3,374,0.00802139037433155,4416,8469.2029,67.93478,25458641.6943359,29569.7772814143
1039,Affoltern im Emmental,3416,3416,BE,2,951,0,0,0,606,0,0,16515080.9077148,23745.3904374905
1040,Rüegsau,3417,3417,BE,2,956,0,0,0,483,0,0,8707325.75976563,15670.8394427542
1041,Rüegsbach,3418,3418,BE,2,956,0,58,0,730,7945.20548,0,21246465.5058594,25116.8477101331
1042,Biembach im Emmental,3419,3419,BE,2,406,0,0,0,517,0,0,17588009.6210938,20476.237194704
1043,Lyssach,3421,3421,BE,2,415,0,164,0,1835,8937.3297,0,18679127.6274414,22301.9424513639
1044,Rüdtligen,3422,3422,BE,2,420,1,578,0.00173010380622837,7675,7530.94463,13.02932,22658980.7358398,35193.9017880769
1045,Ersigen,3423,3423,BE,2,405,0,151,0,1690,8934.91124,0,18786397.1352539,24091.3536877699
1046,Niederösch,3424,3424,BE,2,405,0,0,0,364,0,0,14092126.0288086,20506.0052588908
1047,Willadingen,3425,3425,BE,2,423,4,244,0.0163934426229508,2298,10617.92863,174.0644,19531048.3066406,19393.7844728319
1048,Aefligen,3426,3426,BE,2,401,1,119,0.00840336134453781,1144,10402.0979,87.41259,4425475.00439453,10929.7717695284
1049,Utzenstorf,3427,3427,BE,2,552,2,431,0.00464037122969838,4387,9824.48142,45.58924,36643274.5131836,33892.1603607897
1050,Wiler b. Utzenstorf,3428,3428,BE,2,554,1,63,0.0158730158730159,924,6818.18182,108.22511,8082766.19140625,13898.3692814674
1051,Höchstetten-Hellsau,3429,3429,BE,2,410,0,0,0,486,0,0,8960102.50292969,15355.9313036731
1052,Lützelflüh-Goldbach,3432,3432,BE,2,955,4,226,0.0176991150442478,3127,7227.37448,127.91813,30996684.0629883,32814.6988315333
1053,Schwanden im Emmental,3433,3433,BE,2,905,0,0,0,575,0,0,14204737.4975586,21232.7700159589
1054,Obergoldbach,3434,3434,BE,2,613,0,0,0,687,0,0,23320775.5610352,22831.7133336399
1055,Ramsei,3435,3435,BE,2,955,0,0,0,258,0,0,3187190.43847656,9332.51189486694
1056,Zollbrück,3436,3436,BE,2,905,1,286,0.0034965034965035,2624,10899.39024,38.10976,26925497.9316406,32532.1538635593
1057,Rüderswil,3437,3437,BE,2,905,0,0,0,618,0,0,11728791.4311523,20073.2520817488
1058,Lauperswil,3438,3438,BE,2,903,0,0,0,616,0,0,13012713.5698242,17496.2461249634
1059,Ranflüh,3439,3439,BE,2,905,0,0,0,570,0,0,11697947.4160156,16893.5910853981
1060,Grünenmatt,3452,3452,BE,2,955,0,0,0,861,0,0,15432882.6645508,27750.3816417955
1061,Heimisbach,3453,3453,BE,2,958,0,0,0,963,0,0,31519361.6762695,28827.0712962704
1062,Sumiswald,3454,3454,BE,2,957,0,361,0,2586,13959.78345,0,31033176.7216797,34737.814853261
1063,Grünen,3455,3455,BE,2,957,0,0,0,632,0,0,4068385.39501953,12559.0560767117
1064,Trachselwald,3456,3456,BE,2,958,0,0,0,153,0,0,2687675.63720703,9342.44276199233
1065,Wasen im Emmental,3457,3457,BE,2,957,3,89,0.0337078651685393,1944,4578.1893,154.32099,90634157.4931641,48796.9505185111
1066,Weier im Emmental,3462,3462,BE,2,951,0,0,0,512,0,0,11222059.2651367,21481.1444384935
1067,Häusernmoos im Emmental,3463,3463,BE,2,951,0,0,0,351,0,0,9815288.23583984,16066.8187790082
1068,Schmidigen-Mühleweg,3464,3464,BE,2,959,0,0,0,369,0,0,10875272.203125,15612.6839342433
1069,Dürrenroth,3465,3465,BE,2,952,0,0,0,891,0,0,22727082.1601563,24360.7752898488
1070,Wynigen,3472,3472,BE,2,424,9,161,0.0559006211180124,1739,9258.19436,517.53882,45499088.690918,44379.8789636003
1071,Alchenstorf,3473,3473,BE,2,402,0,0,0,583,0,0,14312997.7832031,18856.0002983619
1072,Rüedisbach,3474,3474,BE,2,424,0,0,0,414,0,0,16466457.3891602,19739.0539122346
1073,Riedtwil,3475,3475,BE,2,988,0,0,0,391,0,0,10419198.0742188,18010.5468619097
1074,Oschwand,3476,3476,BE,2,988,0,0,0,442,0,0,21770476.8129883,24821.9387330644
1075,Gysenstein,3503,3503,BE,2,612,0,0,0,435,0,0,11916902.2734375,17775.5736853543
1076,Niederhünigen,3504,3504,BE,2,617,0,70,0,991,7063.57215,0,22802564.9194336,24908.0532519604
1077,Grosshöchstetten,3506,3506,BE,2,608,2,389,0.0051413881748072,3570,10896.35854,56.02241,9488893.84082031,16222.8913550327
1078,Biglen,3507,3507,BE,2,603,2,169,0.0118343195266272,1974,8561.29686,101.31712,10349468.2963867,15290.1837438882
1079,Arni BE,3508,3508,BE,2,602,0,51,0,865,5895.95376,0,21075033.1191406,26333.9975902604
1080,Konolfingen,3510,3510,BE,2,612,4,688,0.00581395348837209,5620,12241.99288,71.17438,28942318.2294922,36417.794203586
1081,Walkringen,3512,3512,BE,2,626,0,77,0,1258,6120.82671,0,18068768.3808594,23747.5370532372
1082,Bigenthal,3513,3513,BE,2,626,0,0,0,634,0,0,18794691.4418945,23997.7622427488
1083,Oberthal,3531,3531,BE,2,620,0,0,0,657,0,0,19680866.0214844,26397.4379274567
1084,Mirchel,3532,3532,BE,2,615,1,203,0.00492610837438424,2194,9252.50684,45.57885,16675556.15625,22270.5408463742
1085,Bowil,3533,3533,BE,2,605,1,97,0.0103092783505155,1277,7595.92796,78.30854,28908452.3823242,33945.4948185984
1086,Signau,3534,3534,BE,2,907,0,132,0,1844,7158.35141,0,33937126.699707,29559.0482370616
1087,Schüpbach,3535,3535,BE,2,907,0,0,0,1073,0,0,15344011.1762695,21505.833008796
1088,Aeschau,3536,3536,BE,2,901,0,0,0,543,0,0,17572762.6289063,24169.8066371929
1089,Eggiwil,3537,3537,BE,2,901,0,76,0,1927,3943.95433,0,104894010.399902,60121.418430737
1090,Röthenbach im Emmental,3538,3538,BE,2,904,0,0,0,900,0,0,45034189.7856445,38048.3261225389
1091,Emmenmatt,3543,3543,BE,2,903,0,0,0,506,0,0,13561052.3388672,19818.3734157261
1092,Langnau im Emmental,3550,3550,BE,2,902,3,709,0.00423131170662906,7448,9519.33405,40.27927,33401662.996582,36770.2344013422
1093,Oberfrittenbach,3551,3551,BE,2,902,0,0,0,357,0,0,13863516.5698242,23658.2990808535
1094,Bärau,3552,3552,BE,2,902,0,77,0,1213,6347.89777,0,18759722.2724609,25977.1893243361
1095,Gohl,3553,3553,BE,2,902,0,0,0,546,0,0,39821646.953125,34634.9434663343
1096,Trubschachen,3555,3555,BE,2,909,0,134,0,1734,7727.797,0,54636814.1518555,52113.7279734751
1097,Trub,3556,3556,BE,2,908,0,65,0,857,7584.59743,0,72058586.3930664,46817.5932027135
1098,Fankhaus (Trub),3557,3557,BE,2,908,0,0,0,328,0,0,41410361.9990234,31839.9788335301
1099,Thun,3600,3600,BE,2,942,9,1898,0.0047418335089568,17118,11087.7439,52.57624,13900626.0913086,20152.2326742584
1100,Thun,3603,3600,BE,2,942,4,209,0.0191387559808612,3019,6922.82213,132.4942,2790653.85986328,8792.94865350723
1101,Thun,3604,3600,BE,2,942,10,1375,0.00727272727272727,15185,9054.98848,65.85446,6351070.8671875,13531.4633396438
1102,Thun,3608,3600,BE,2,942,2,309,0.00647249190938511,2525,12237.62376,79.20792,8400954.10351563,15266.617610395
1103,Steffisburg,3612,3612,BE,2,939,5,1041,0.0048030739673391,10672,9754.49775,46.85157,22429259.3461914,26688.2410837557
1104,Steffisburg,3613,3613,BE,2,939,7,439,0.0159453302961276,5349,8207.14152,130.86558,4889940.69042969,11846.8665877832
1105,Unterlangenegg,3614,3614,BE,2,945,0,0,0,778,0,0,11139401.675293,16236.408419865
1106,Heimenschwand,3615,3615,BE,2,923,0,83,0,1553,5344.49453,0,32515972.8955078,34476.902757359
1107,Schwarzenegg,3616,3616,BE,2,935,0,0,0,703,0,0,21821455.5795898,24771.6681859342
1108,Fahrni b. Thun,3617,3617,BE,2,925,0,51,0,866,5889.1455,0,16167129.8481445,19546.6705740679
1109,Süderen,3618,3618,BE,2,946,0,0,0,646,0,0,43371508.6894531,36821.2755518653
1110,Eriz,3619,3619,BE,2,924,0,0,0,580,0,0,78187740.3925781,49419.1329363821
1111,Homberg b. Thun,3622,3622,BE,2,931,0,0,0,511,0,0,13838502.7006836,17502.2722022843
1112,Horrenbach,3623,3623,BE,2,932,0,0,0,442,0,0,22570939.7763672,26810.1156624545
1113,Schwendibach,3624,3624,BE,2,939,3,130,0.0230769230769231,1456,8928.57143,206.04396,9529986.39697266,16421.6974713196
1114,Heiligenschwendi,3625,3625,BE,2,927,0,64,0,719,8901.25174,0,12003279.7294922,18199.0769842587
1115,Hünibach,3626,3626,BE,2,929,3,327,0.00917431192660551,2855,11453.59019,105.07881,3460121.28515625,9027.32988777232
1116,Heimberg,3627,3627,BE,2,928,3,495,0.00606060606060606,6363,7779.34936,47.14757,10993527.675293,19858.5542439751
1117,Uttigen,3628,3628,BE,2,885,2,269,0.00743494423791822,2079,12938.91294,96.2001,8024094.68994141,13718.8023997762
1118,Kiesen,3629,3629,BE,2,611,1,206,0.00485436893203883,1953,10547.87506,51.20328,20133753.1640625,22689.2696456488
1119,Höfen b. Thun,3631,3631,BE,2,770,0,0,0,476,0,0,9891330.53320313,19897.7539510694
1120,Oberstocken,3632,3632,BE,2,770,0,0,0,589,0,0,20363682.3574219,20761.6226867036
1121,Amsoldingen,3633,3633,BE,2,921,1,77,0.012987012987013,853,9026.96366,117.23329,10490643.1064453,16904.1413350707
1122,Thierachern,3634,3634,BE,2,941,2,248,0.00806451612903226,2419,10252.17032,82.67879,15390524.6318359,21004.8795349866
1123,Uebeschi,3635,3635,BE,2,943,0,100,0,687,14556.04076,0,9363664.06445313,14819.7862165669
1124,Längenbühl,3636,3636,BE,2,948,1,63,0.0158730158730159,765,8235.29412,130.71895,9327828.03857422,16955.9009815079
1125,Blumenstein,3638,3638,BE,2,922,1,89,0.0112359550561798,1554,5727.15573,64.35006,53843247.1293945,34870.486893999
1126,Zwieselberg,3645,3645,BE,2,947,2,422,0.004739336492891,4796,8798.99917,41.70142,15006799.0048828,19567.8750387536
1127,Einigen,3646,3646,BE,2,768,0,77,0,1218,6321.83908,0,5929664.39697266,13220.6216493951
1128,Reutigen,3647,3647,BE,2,767,0,63,0,1038,6069.36416,0,23997901.8066406,23444.6064679086
1129,Hilterfingen,3652,3652,BE,2,929,0,253,0,1803,14032.16861,0,4024472.05761719,9646.09272330479
1130,Oberhofen am Thunersee,3653,3653,BE,2,934,1,279,0.003584229390681,2390,11673.64017,41.841,6432067.87402344,13135.1915759673
1131,Gunten,3654,3654,BE,2,938,0,104,0,967,10754.9121,0,3090722.43066406,11806.2078460451
1132,Sigriswil,3655,3655,BE,2,938,1,144,0.00694444444444444,1497,9619.23848,66.80027,15851291.7294922,16896.8309419705
1133,Ringoldswil,3656,3656,BE,2,938,0,54,0,950,5684.21053,0,9925591.56347656,19345.7982049035
1134,Schwanden (Sigriswil),3657,3657,BE,2,938,0,51,0,650,7846.15385,0,70363499.7431641,42734.0663039892
1135,Merligen,3658,3658,BE,2,938,0,71,0,917,7742.63904,0,15574604.6035156,25314.4614311207
1136,Uetendorf Zustellung,3661,3661,BE,2,944,0,525,0,5923,8863.75148,0,21706160.5419922,22113.1126137696
1137,Seftigen,3662,3662,BE,2,883,1,147,0.00680272108843537,2117,6943.78838,47.23666,8289607.15820313,12219.5641570385
1138,Gurzelen,3663,3663,BE,2,867,0,77,0,850,9058.82353,0,9989243.01171875,17762.9319652006
1139,Burgistein,3664,3664,BE,2,863,0,128,0,1147,11159.54664,0,16081728.6572266,18355.2885732758
1140,Wattenwil,3665,3665,BE,2,886,2,323,0.00619195046439629,3032,10653.0343,65.96306,31048886.84375,27368.5090830882
1141,Brenzikofen,3671,3671,BE,2,606,0,115,0,1075,10697.67442,0,10564500.5092773,18852.9417917048
1142,Oberdiessbach,3672,3672,BE,2,619,0,292,0,3186,9165.0973,0,27765357.3149414,27586.9008093399
1143,Linden,3673,3673,BE,2,614,1,81,0.0123456790123457,1380,5869.56522,72.46377,30327707.3842773,29004.4895937514
1144,Bleiken b. Oberdiessbach,3674,3674,BE,2,619,0,0,0,411,0,0,7682730.00341797,14782.6536292031
1145,Spiez,3700,3700,BE,2,768,3,938,0.00319829424307036,9044,10371.51703,33.17116,21588008.7553711,33815.1841353641
1146,Hondrich,3702,3702,BE,2,768,0,56,0,710,7887.32394,0,2826974.76171875,7004.30055607715
1147,Aeschiried,3703,3703,BE,2,562,0,197,0,2035,9680.58968,0,58626705.7651367,55448.0838983884
1148,Krattigen,3704,3704,BE,2,566,0,87,0,1158,7512.95337,0,13366518.0566406,20733.8909070706
1149,Faulensee,3705,3705,BE,2,768,0,125,0,1181,10584.25064,0,6244648.64599609,14522.9735582129
1150,Leissigen,3706,3706,BE,2,585,3,128,0.0234375,1136,11267.60563,264.08451,23501073.3505859,23248.1585898436
1151,Därligen,3707,3707,BE,2,575,0,54,0,451,11973.39246,0,15413347.4316406,18691.2406105662
1152,Emdthal,3711,3711,BE,2,562,0,0,0,352,0,0,12155955,23962.1974340048
1153,Reichenbach im Kandertal,3713,3713,BE,2,567,0,177,0,2466,7177.61557,0,33848783.1914063,37218.3313728964
1154,Frutigen,3714,3714,BE,2,563,3,580,0.00517241379310345,6645,8728.36719,45.14673,87646082.3100586,54546.3064533817
1155,Adelboden Zustellung,3715,3715,BE,2,561,1,222,0.0045045045045045,3519,6308.6104,28.41716,185675013.519531,59594.6870807456
1156,Kandergrund,3716,3716,BE,2,564,0,51,0,715,7132.86713,0,28953158.3056641,24366.0199260065
1157,Blausee-Mitholz,3717,3717,BE,2,564,0,0,0,166,0,0,39004709.7280273,31890.2819763723
1158,Kandersteg,3718,3718,BE,2,565,0,116,0,1322,8774.58396,0,282788849.711426,87297.4090004928
1159,Scharnachtal,3722,3722,BE,2,567,0,0,0,588,0,0,17425063.722168,20118.4965858737
1160,Kiental,3723,3723,BE,2,567,0,0,0,292,0,0,185560826.677734,68913.1897371277
1161,Ried (Frutigen),3724,3724,BE,2,563,0,0,0,278,0,0,28577106.7919922,25977.954557441
1162,Achseten,3725,3725,BE,2,563,0,0,0,466,0,0,60063116.1557617,38345.2162434367
1163,Wimmis,3752,3752,BE,2,769,2,181,0.0110497237569061,2538,7131.59968,78.80221,46664729.4858398,29424.5304539866
1164,Oey,3753,3753,BE,2,762,0,75,0,810,9259.25926,0,22227930.7216797,21389.2365866187
1165,Diemtigen,3754,3754,BE,2,762,0,0,0,475,0,0,10460122.5395508,15677.8359827777
1166,Horboden,3755,3755,BE,2,762,0,0,0,551,0,0,76651779.1367188,45986.7973093736
1167,Zwischenflüh,3756,3756,BE,2,762,0,0,0,244,0,0,59615991.3256836,45528.7359698416
1168,Schwenden im Diemtigtal,3757,3757,BE,2,762,0,0,0,275,0,0,105883392.469727,51416.8215542504
1169,Latterbach,3758,3758,BE,2,763,0,0,0,570,0,0,12211201.1210938,17502.4791718878
1170,Erlenbach im Simmental,3762,3762,BE,2,763,2,95,0.0210526315789474,1207,7870.75394,165.70008,65725260.3422852,48919.7888420001
1171,Därstetten,3763,3763,BE,2,761,0,0,0,449,0,0,27794211.2363281,35358.4235966469
1172,Weissenburg,3764,3764,BE,2,761,0,0,0,494,0,0,43097980.6240234,48430.6261349707
1173,Oberwil im Simmental,3765,3765,BE,2,766,0,0,0,785,0,0,96635812.3779297,61655.7424316238
1174,Boltigen,3766,3766,BE,2,791,0,67,0,1349,4966.64196,0,160618239.810059,84373.2982949312
1175,Zweisimmen,3770,3770,BE,2,794,1,246,0.0040650406504065,2531,9719.47847,39.51008,100818681.575195,77345.9071222408
1176,Blankenburg,3771,3771,BE,2,794,0,0,0,363,0,0,21123294.0175781,23826.4680635259
1177,St. Stephan,3772,3772,BE,2,793,0,0,0,850,0,0,65117911.5234375,47141.6092058714
1178,Matten (St. Stephan),3773,3773,BE,2,793,0,0,0,554,0,0,63124012.1367188,44295.2901987115
1179,Lenk im Simmental,3775,3775,BE,2,792,1,179,0.00558659217877095,2495,7174.3487,40.08016,258930250.626465,89917.667902997
1180,Oeschseite,3776,3776,BE,2,794,0,0,0,221,0,0,31958385.7036133,45621.8282481697
1181,Saanenmöser,3777,3777,BE,2,843,0,0,0,348,0,0,26918048.5830078,33620.3242017777
1182,Schönried,3778,3778,BE,2,843,2,110,0.0181818181818182,1060,10377.35849,188.67925,36715239.8798828,42263.371538732
1183,Gstaad,3780,3780,BE,2,843,0,131,0,3034,4317.73237,0,35125766.8388672,33352.9353231933
1184,Turbach,3781,3781,BE,2,843,0,0,0,253,0,0,54683785.7260742,31701.9973996251
1185,Lauenen b. Gstaad,3782,3782,BE,2,842,0,0,0,874,0,0,122988495.345703,51979.1803017103
1186,Grund b. Gstaad,3783,3783,BE,2,843,0,0,0,447,0,0,46251492.9213867,34627.740100859
1187,Feutersoey,3784,3784,BE,2,841,0,0,0,496,0,0,57552752.4394531,38855.7558931216
1188,Gsteig b. Gstaad,3785,3785,BE,2,841,0,0,0,534,0,0,73553499.4350586,44634.5076337642
1189,Saanen,3792,3792,BE,2,843,1,84,0.0119047619047619,1882,4463.33688,53.13496,38750077.230957,32117.8281434969
1190,Interlaken,3800,3800,BE,2,581,4,1575,0.00253968253968254,15533,10139.70257,25.75163,53331498.105957,56641.2736429519
1191,Jungfraujoch,3801,3801,VS,23,6058,0,0,0,0,0,0,1257194.70996094,5409.40851841276
1192,Beatenberg,3803,3803,BE,2,571,1,90,0.0111111111111111,1161,7751.93798,86.13264,57840519.1323242,47449.4576531041
1193,Habkern,3804,3804,BE,2,579,0,0,0,651,0,0,108717927.875488,49324.4107736069
1194,Goldswil b. Interlaken,3805,3805,BE,2,590,0,65,0,847,7674.14404,0,5160899.73828125,9887.38932972627
1195,Bönigen b. Interlaken,3806,3806,BE,2,572,1,290,0.00344827586206897,2466,11759.93512,40.5515,33080987.2055664,29664.7361363582
1196,Iseltwald,3807,3807,BE,2,582,0,0,0,444,0,0,49724958.4990234,37867.9929048623
1197,Wilderswil,3812,3812,BE,2,594,1,250,0.004,2698,9266.12305,37.06449,33198289.8867188,45250.2439697036
1198,Saxeten,3813,3813,BE,2,591,0,0,0,99,0,0,40394214.3286133,26659.3541362219
1199,Gsteigwiler,3814,3814,BE,2,577,0,0,0,399,0,0,14842546.7353516,17261.2247698734
1200,Zweilütschinen,3815,3815,BE,2,578,0,55,0,346,15895.95376,0,35128346.3041992,38529.4624177932
1201,Lütschental,3816,3816,BE,2,586,0,57,0,399,14285.71429,0,37793366.7109375,29813.9015859289
1202,Grindelwald,3818,3818,BE,2,576,1,349,0.00286532951289398,3790,9208.44327,26.38522,351380015.762695,99612.8958600367
1203,Lauterbrunnen,3822,3822,BE,2,584,0,95,0,825,11515.15152,0,61898941.1044922,54491.5954426849
1204,Kleine Scheidegg,3823,3823,BE,2,576,0,54,0,895,6033.51955,0,72794728.3232422,43785.194014019
1205,Stechelberg,3824,3824,BE,2,584,0,0,0,226,0,0,120977449.543945,58050.1010809871
1206,Mürren,3825,3825,BE,2,584,0,0,0,339,0,0,31787081.7333984,26554.4328022486
1207,Gimmelwald,3826,3826,BE,2,584,0,0,0,104,0,0,60583501.4780273,30964.0823199853
1208,Ringgenberg BE,3852,3852,BE,2,590,0,137,0,1696,8077.83019,0,14525629.5917969,18372.1472209959
1209,Niederried b. Interlaken,3853,3853,BE,2,588,0,0,0,363,0,0,9296521.98242188,12962.515624553
1210,Oberried am Brienzersee,3854,3854,BE,2,589,0,0,0,434,0,0,43089629.9995117,35771.9302791614
1211,Schwanden b. Brienz,3855,3855,BE,2,592,1,276,0.0036231884057971,3785,7291.94188,26.42008,120171919.293457,82205.6055628134
1212,Brienzwiler,3856,3856,BE,2,574,0,0,0,476,0,0,16362483.4970703,16371.5086801799
1213,Unterbach BE,3857,3857,BE,2,785,0,0,0,320,0,0,15758639.6196289,21535.2966105771
1214,Hofstetten b. Brienz,3858,3858,BE,2,580,0,0,0,514,0,0,18794958.3383789,20838.650699119
1215,Rosenlaui,3860,3860,BE,2,786,0,363,0,4946,7339.26405,0,158576100.841797,76977.4170129169
1216,Innertkirchen,3862,3862,BE,2,784,0,0,0,900,0,0,254872281.88916,124589.895975664
1217,Gadmen,3863,3863,BE,2,784,0,0,0,224,0,0,248252900.553223,78606.868027563
1218,Guttannen,3864,3864,BE,2,782,0,0,0,271,0,0,425185539.607422,113510.077385278
1219,Brig Postauto Oberwallis,3900,3900,VS,23,6002,2,78,0.0256410256410256,4607,1693.07575,43.4122,71764834.7207031,53343.9931162339
1220,Rothwald,3901,3901,VS,23,6008,0,0,0,3,0,0,63999441.7275391,43689.4404329816
1221,Glis,3902,3902,VS,23,6002,0,112,0,8581,1305.20918,0,8242383.45703125,12465.7447336864
1222,Birgisch,3903,3903,VS,23,6007,0,0,0,844,0,0,96034525.7597656,52511.296455496
1223,Naters,3904,3904,VS,23,6007,3,143,0.020979020979021,8961,1595.80404,33.47841,21264765.5195313,27286.6892757308
1224,Saas-Almagell,3905,3905,VS,23,6288,0,0,0,381,0,0,228822434.527832,68404.9224685939
1225,Saas-Fee,3906,3906,VS,23,6290,0,0,0,1600,0,0,84334287.2045898,39439.7490401402
1226,Gabi (Simplon),3907,3907,VS,23,6009,0,0,0,405,0,0,368667652.841309,85145.9909781491
1227,Saas-Balen,3908,3908,VS,23,6289,0,0,0,416,0,0,62823591.796875,42687.8617663287
1228,Saas-Grund,3910,3910,VS,23,6291,0,0,0,909,0,0,51324343.0786133,31146.0099985863
1229,Ried-Brig,3911,3911,VS,23,6008,0,0,0,2090,0,0,35650246.4150391,33406.9151723478
1230,Termen,3912,3912,VS,23,6010,0,0,0,911,0,0,20828483.159668,25257.7094531846
1231,Rosswald,3913,3913,VS,23,6010,0,0,0,20,0,0,18255326.4145508,20989.4748955418
1232,Blatten b. Naters,3914,3914,VS,23,6007,0,0,0,285,0,0,191597144.088867,61528.3704347393
1233,Ferden,3916,3916,VS,23,6195,0,0,0,248,0,0,57778832.4042969,43735.5266762167
1234,Goppenstein,3917,3917,VS,23,6195,0,0,0,340,0,0,25445341.4697266,33487.7136682087
1235,Wiler (Lötschen),3918,3918,VS,23,6202,0,0,0,576,0,0,30780574.8208008,29646.9557846148
1236,Blatten (Lötschen),3919,3919,VS,23,6192,0,0,0,294,0,0,191066691.807617,61623.3159083154
1237,Zermatt,3920,3920,VS,23,6300,2,135,0.0148148148148148,5778,2336.4486,34.61405,503013937.648926,116751.597701601
1238,Eisten,3922,3922,VS,23,6282,0,0,0,1390,0,0,101523805.296875,83525.3307729692
1239,Törbel,3923,3923,VS,23,6296,0,0,0,496,0,0,36683325.9038086,29058.1689741238
1240,St. Niklaus VS,3924,3924,VS,23,6292,0,0,0,1894,0,0,122205972.857422,56846.5114054451
1241,Grächen,3925,3925,VS,23,6285,0,0,0,1270,0,0,29914075.9726563,21823.7976174367
1242,Embd,3926,3926,VS,23,6283,0,0,0,226,0,0,27448301.1030273,28491.5508347574
1243,Herbriggen,3927,3927,VS,23,6292,0,0,0,365,0,0,63500166.0664063,35696.0652768464
1244,Randa,3928,3928,VS,23,6287,0,0,0,436,0,0,113484278.043945,55988.8019601527
1245,Täsch,3929,3929,VS,23,6295,0,0,0,1323,0,0,121629473.306641,61225.586491194
