OBJECTID,NAME,PLZ,GPLZ,CANTON,CANTON_NR,BFSNR,CASES,SUBMISSIONS,FRACTION,POPULATION_AGGREGATED,SUBMISSIONS_PER_100K,CASES_PER_100K,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2
1872,Knutwil,6213,6213,LU,3,1089,0,0,0,784,0,0,13746708.9492188,18405.300881943,6349217.69506836,12507.037559893
1873,Schenkon,6214,6214,LU,3,1099,0,0,0,2939,0,0,16298554.4194336,20668.8721525231,7533923.6171875,14052.5350201312
1874,Beromünster,6215,6215,LU,3,1081,0,0,0,3303,0,0,26546180.7597656,34302.9307636919,12253704.5170898,23295.9410165867
1875,Mauensee,6216,6216,LU,3,1091,0,0,0,959,0,0,9539049.29736328,20440.2199639758,4411169.6965332,13896.9471648914
1876,Kottwil,6217,6217,LU,3,1128,0,0,0,506,0,0,13183833.5654297,18393.3293510839,6097820.7590332,12510.3383166221
1877,Ettiswil,6218,6218,LU,3,1128,0,0,0,2260,0,0,13989454.4233398,19792.2808810672,6473890.73144531,13459.539819641
1878,Rickenbach LU,6221,6221,LU,3,1097,0,0,0,2745,0,0,28842701.8603516,30490.1129499803,13312329.5720215,20712.9382279153
1879,Gunzwil,6222,6222,LU,3,1081,0,0,0,1735,0,0,28333219.1235352,30698.9408690951,13090804.2744141,20867.5640352148
1880,Schlierbach,6231,6231,LU,3,1100,0,0,0,910,0,0,15390050.5810547,21646.4102652381,7101229.06274414,14702.5505472875
1881,Geuensee,6232,6232,LU,3,1085,0,0,0,2951,0,0,14082624.7768555,18054.2210387506,6504154.67114258,12272.3436474698
1882,Büron,6233,6233,LU,3,1082,0,0,0,2548,0,0,11572002.7670898,16267.3310062944,5342232.61743164,11051.4290283739
1883,Triengen,6234,6234,LU,3,1104,0,0,0,3683,0,0,26535982.5170898,26251.38521147,12237469.5842285,17825.4001551546
1884,Winikon,6235,6235,LU,3,1104,0,0,0,809,0,0,15768231.0053711,21207.8135593062,7274185.60131836,14406.7755660442
1885,Wilihof,6236,6236,LU,3,1104,0,0,0,248,0,0,6036625.67041016,13553.738969551,2786101.52246094,9203.98516095352
1886,Wauwil,6242,6242,LU,3,1146,0,0,0,2194,0,0,9423874.91162109,17688.0024090401,4355425.62109375,12028.6474636348
1887,Egolzwil,6243,6243,LU,3,1127,0,0,0,1538,0,0,8912669.11523438,15245.3736998696,4119122.35791016,10365.5844531749
1888,Nebikon,6244,6244,LU,3,1137,0,0,0,2615,0,0,8655581.19287109,15356.1273080667,3999278.47387695,10442.4461817657
1889,Ebersecken,6245,6245,LU,3,1123,0,0,0,389,0,0,19951816.4438477,25385.7597936987,9222002.38427734,17261.971411905
1890,Altishofen,6246,6246,LU,3,1123,0,0,0,1627,0,0,12373156.3813477,16394.402855545,5714550.63354492,11140.4949696382
1891,Schötz,6247,6247,LU,3,1143,0,1,0,4132,24.20136,0,23378072.4926758,28041.1519568917,10810882.8771973,19070.4036867273
1892,Alberswil,6248,6248,LU,3,1121,0,0,0,670,0,0,7815984.33984375,15899.9348532914,3617225.63305664,10814.1294581846
1893,Dagmersellen,6252,6252,LU,3,1125,0,0,0,4377,0,0,29493219.1982422,31977.8769172237,13614573.9628906,21732.963147219
1894,Uffikon,6253,6253,LU,3,1125,0,0,0,740,0,0,11217914.6489258,15843.5667216048,5178387.5793457,10769.132325922
1895,Reiden Zustellung,6260,6260,LU,3,1140,0,0,0,5419,0,0,34905968.0571289,33506.5335381619,16091816.670166,22751.9019201398
1896,Langnau b. Reiden,6262,6262,LU,3,1140,0,0,0,1124,0,0,15057872.5151367,20163.6809695104,6947362.28295898,13697.8888809089
1897,Richenthal,6263,6263,LU,3,1140,0,0,0,735,0,0,15657114.2167969,17953.6541565516,7229016.28051758,12201.4847297596
1898,Pfaffnau,6264,6264,LU,3,1139,0,0,0,1857,0,0,20600719.2236328,19196.3164701606,9504762.52734375,13041.5190005677
1899,Roggliswil,6265,6265,LU,3,1142,0,0,0,778,0,0,17400637.8950195,22367.2795954202,8033734.59057617,15200.8338323909
1900,Eschenbach LU,6274,6274,LU,3,1026,0,0,0,3577,0,0,28974663.6499023,30757.501974565,13419039.0661621,20932.8931179887
1901,Ballwil,6275,6275,LU,3,1023,0,0,0,3017,0,0,20235197.425293,26370.4504993094,9362351.31738281,17938.0107281509
1902,Hohenrain,6276,6276,LU,3,1032,0,0,0,1151,0,0,20421427.1025391,25481.8460099318,9440054.38769531,17324.7590012619
1903,Kleinwangen,6277,6277,LU,3,1032,0,0,0,870,0,0,22941161.8144531,24909.5971329576,10595380.9919434,16929.0465246362
1904,Hochdorf Zustellung,6280,6280,LU,3,1031,0,1,0,9456,10.5753,0,25367561.0874023,27292.2824385921,11734893.1535645,18556.2973769845
1905,Baldegg,6283,6283,LU,3,1031,0,0,0,926,0,0,11237502.0585938,15904.6157058442,5193433.18847656,10811.4949705457
1906,Gelfingen,6284,6284,LU,3,1030,0,0,0,1204,0,0,22989092.6577148,27894.3088019041,10613190.4106445,18957.0772619832
1907,Retschwil,6285,6285,LU,3,1030,0,0,0,2775,0,0,14817140.112793,29161.3919940803,6840764.92944336,19812.5265827614
1908,Altwis,6286,6286,LU,3,1022,0,0,0,437,0,0,6206161.77246094,10579.20356275,2862225.33642578,7185.49054682307
1909,Aesch LU,6287,6287,LU,3,1021,0,0,0,1265,0,0,12790360.6538086,16184.8293201838,5894894.13989258,10987.5370193037
1910,Schongau,6288,6288,LU,3,1041,0,0,0,1065,0,0,27425863.6704102,24325.5960080341,12636049.2473145,16512.9160089595
1911,Hämikon,6289,6289,LU,3,1030,0,0,0,1115,0,0,19188645.84375,21310.4624675488,8849755.97558594,14472.4068967276
1912,Ermensee,6294,6294,LU,3,1025,0,0,0,996,0,0,12259522.3867188,16609.6507300156,5657144.95507813,11281.1121112768
1913,Mosen,6295,6295,LU,3,1030,0,0,0,288,0,0,3901193.62060547,9413.73297637278,1799107.43139648,6392.8222320458
1914,Zug,6300,6300,ZG,9,1711,0,2,0,28675,6.97472,0,52499849.909668,43731.871245408,24285973.1782227,29736.6354429229
1915,Steinhausen,6312,6312,ZG,9,1708,0,1,0,9997,10.003,0,10912553.7412109,15963.3818613545,5040687.56811523,10851.3701759646
1916,Edlibach,6313,6313,ZG,9,1704,0,1,0,4518,22.13369,0,57590199.8344727,44172.888898179,26629611.6450195,30040.2624960783
1917,Unterägeri,6314,6314,ZG,9,1709,0,0,0,9005,0,0,63272996.4741211,40886.0582043985,29310581.262207,27824.8023299961
1918,Morgarten,6315,6315,ZG,9,1706,0,0,0,5976,0,0,59902452.784668,44557.2248715791,27738651.5563965,30329.1001468
1919,Oberwil b. Zug,6317,6317,ZG,9,1711,0,0,0,2579,0,0,16650619.6728516,17848.6986464212,7709317.77661133,12138.826197862
1920,Walchwil,6318,6318,ZG,9,1710,0,2,0,3704,53.99568,0,37169008.6391602,30656.977190104,17227886.6853027,20874.4527573749
1921,Allenwinden,6319,6319,ZG,9,1701,0,0,0,1453,0,0,5985379.13525391,10346.9777712661,2768246.18554688,7036.60488470206
1922,Cham,6330,6330,ZG,9,1702,0,5,0,14252,35.0828,0,29700764.9482422,31255.0764623629,13721199.6362305,21241.7429308815
1923,Hünenberg Zustellung,6331,6331,ZG,9,1703,0,0,0,4937,0,0,35062088.1171875,40035.1205869707,16199039.5866699,27193.0767280317
1924,Hagendorn,6332,6332,ZG,9,1702,0,0,0,2326,0,0,12085797.5058594,20182.1513931172,5580048.16772461,13706.525678545
1925,Hünenberg See,6333,6333,ZG,9,1703,0,0,0,4050,0,0,4630408.19482422,10739.1355749731,2141050.18676758,7302.29790795734
1926,Baar,6340,6340,ZG,9,1701,0,2,0,22291,8.97223,0,52639825.1303711,49252.0614568629,24311797.5290527,33471.1680078348
1927,Rotkreuz,6343,6343,ZG,9,1707,0,0,0,10878,0,0,49709647.8388672,33481.3443405787,23009711.8964844,22772.1456285965
1928,Meierskappel,6344,6344,LU,3,1064,0,0,0,1461,0,0,19885468.3393555,30952.3280090981,9214008.52856445,21068.4186639688
1929,Neuheim,6345,6345,ZG,9,1705,0,0,0,2269,0,0,15724496.2583008,19816.9837565629,7263058.72412109,13467.7265062329
1930,Weggis,6353,6353,LU,3,1069,0,0,0,4301,0,0,50020683.2128906,32237.3248583719,23249876.9555664,21986.0530907552
1931,Vitznau,6354,6354,LU,3,1068,0,0,0,1415,0,0,27021379.5185547,25995.9737451215,12566651.2478027,17725.596510993
1932,Rigi Kaltbad,6356,6356,LU,3,1069,0,0,0,165,0,0,10622594.9052734,23240.3580918588,4936449.13500977,15846.4070108108
1933,Stansstad,6362,6362,NW,7,1510,0,0,0,3621,0,0,10457550.1523438,18484.4050405537,4871057.21118164,12617.5487756505
1934,Obbürgen,6363,6363,NW,7,1510,0,0,0,821,0,0,12044660.0180664,20546.3537358235,5607635.61376953,14025.808736804
1935,Kehrsiten,6365,6365,NW,7,1510,0,0,0,254,0,0,30303206.4121094,28259.7177689959,14099697.0166016,19285.0918873889
1936,Oberdorf NW,6370,6370,NW,7,1508,0,0,0,10366,0,0,37530109.9208984,33255.0353296512,17492830.8312988,22703.0561402137
1937,Ennetmoos,6372,6372,NW,7,1506,0,0,0,2262,0,0,31954553.9462891,24026.1291337931,14900330.78125,16405.6358837737
1938,Ennetbürgen,6373,6373,NW,7,1505,0,0,0,4646,0,0,35824977.8378906,31639.3892436656,16674367.8730469,21593.3187456614
1939,Buochs,6374,6374,NW,7,1502,0,0,0,5311,0,0,26091171.5014648,24453.0573600076,12156197.842041,16691.4032012324
1940,Beckenried,6375,6375,NW,7,1501,0,0,0,3640,0,0,67929248.8417969,48785.3040042898,31669118.6428223,33310.6760517024
1941,Emmetten,6376,6376,NW,7,1504,0,0,0,1467,0,0,55966847.9628906,43554.2607926724,26096052.8225098,29742.2001253838
1942,Seelisberg,6377,6377,UR,4,1215,0,0,0,745,0,0,47152366.1992188,41625.8381092833,21971929.0437012,28420.0312931435
1943,Büren NW,6382,6382,NW,7,1508,0,0,0,972,0,0,11301103.8637695,20015.5885178424,5270447.59741211,13667.9167762566
1944,Wiesenberg,6383,6383,NW,7,1503,0,0,0,2009,0,0,53777138.5258789,53561.2583355544,25100893.2575684,36587.5208800563
1945,Wolfenschiessen,6386,6386,NW,7,1511,0,0,0,1593,0,0,43031893.465332,49022.6910002495,20100682.621582,33507.8422903254
1946,Oberrickenbach,6387,6387,NW,7,1511,0,0,0,214,0,0,52402031.2954102,33473.0007238373,24494833.2973633,22888.3300700304
1947,Grafenort,6388,6388,OW,6,1402,0,0,0,351,0,0,50409426.3530273,41288.0758928981,23579490.1953125,28234.3993203977
1948,Engelberg,6390,6390,OW,6,1402,0,0,0,4167,0,0,263257795.750488,82591.9690232867,123351539.265869,56538.4001521532
1949,Merlischachen,6402,6402,SZ,5,1331,0,0,0,1273,0,0,8575247.16455078,12540.5698508077,3980026.9621582,8544.49159143969
1950,Küssnacht am Rigi,6403,6403,SZ,5,1331,0,1,0,9171,10.90394,0,46309691.1777344,39229.5861399337,21486478.0090332,26723.7821229218
1951,Greppen,6404,6404,LU,3,1056,0,0,0,1126,0,0,10069278.7373047,18517.9382216173,4676043.78955078,12627.8920693789
1952,Immensee,6405,6405,SZ,5,1331,0,0,0,2694,0,0,23226655.246582,22573.1552225667,10770557.1604004,15369.7770527601
1953,Goldau,6410,6410,SZ,5,1362,0,2,0,6212,32.19575,0,48906431.0654297,43579.6722840672,22720633.4599609,29706.3031309297
1954,Oberarth,6414,6414,SZ,5,1362,0,0,0,2105,0,0,3973917.18017578,11725.5096432077,1845497.32250977,7994.41464375245
1955,Arth,6415,6415,SZ,5,1362,0,0,0,3770,0,0,44687578.6870117,30967.7155664505,20737272.4604492,21095.0459383335
1956,Steinerberg,6416,6416,SZ,5,1374,0,0,0,954,0,0,15373731.2304688,18837.8312941906,7136139.89379883,12829.952891441
1957,Sattel,6417,6417,SZ,5,1371,0,0,0,1976,0,0,40663390.1582031,33206.4521843796,18866169.9494629,22616.9989900194
1958,Rothenthurm,6418,6418,SZ,5,1370,0,0,0,2486,0,0,57490712.46875,39406.1789951029,26651588.8395996,26823.5600870972
1959,Steinen,6422,6422,SZ,5,1373,0,0,0,3443,0,0,25339813.4306641,26126.6352007566,11768883.9082031,17802.1542126898
1960,Seewen SZ,6423,6423,SZ,5,1372,0,0,0,3131,0,0,20087067.4682617,27250.4147326096,9335908.01025391,18575.5034759491
1961,Lauerz,6424,6424,SZ,5,1365,0,0,0,1120,0,0,19687486.0361328,20416.7117674176,9153078.66015625,13922.8235243337
1962,Schwyz Zustellung,6430,6430,SZ,5,1372,0,0,0,5853,0,0,40588302.6533203,42488.8305389263,18863208.760498,28962.7265765343
1963,Rickenbach b. Schwyz,6432,6432,SZ,5,1372,0,0,0,1396,0,0,25673492.140625,25415.4088908265,11942067.4165039,17337.6214530044
1964,Stoos SZ,6433,6433,SZ,5,1366,0,0,0,179,0,0,39544674.4228516,31958.075765226,18422410.6647949,21818.1263763775
1965,Illgau,6434,6434,SZ,5,1363,0,0,0,728,0,0,23327099.1484375,23613.1891328589,10856538.0881348,16120.2053499366
1966,Ried (Muotathal),6436,6436,SZ,5,1367,0,0,0,3657,0,0,451281388.97168,115792.076500001,210397867.789551,79079.8259761433
1967,Ibach,6438,6438,SZ,5,1372,0,0,0,4857,0,0,13072868.3823242,22841.288104226,6082768.76293945,15581.5379207683
1968,Brunnen,6440,6440,SZ,5,1364,0,0,0,8939,0,0,34858967.847168,34260.2050439269,16220709.8710938,23375.7133562078
1969,Rütli,6441,6441,UR,4,1215,0,0,0,0,0,0,1441503.39941406,5023.15369282559,671551.016845703,3427.97786267427
1970,Gersau,6442,6442,SZ,5,1311,0,0,0,2334,0,0,50412640.8256836,32822.3432338693,23460807.5,22400.3834412525
1971,Morschach,6443,6443,SZ,5,1366,0,0,0,948,0,0,19401387.2944336,27795.3662481008,9036732.40820313,18963.9796551032
1972,Riemenstalden,6452,6452,SZ,5,1369,0,0,0,513,0,0,69532850.703125,44834.816600742,32429742.5917969,30627.9315607714
1973,Flüelen,6454,6454,UR,4,1207,0,0,0,1972,0,0,33450556.6142578,33806.3532472255,15615525.0891113,23095.4139433415
1974,Altdorf UR,6460,6460,UR,4,1201,0,1,0,10308,9.7012,0,23657750.1889648,24790.4263693118,11054824.8647461,16939.8235258332
1975,Isenthal,6461,6461,UR,4,1211,0,0,0,509,0,0,132079957.971191,59891.8716157685,61721649.7814941,40947.277857567
1976,Seedorf UR,6462,6462,UR,4,1214,0,0,0,1868,0,0,38847137.9741211,32710.6287188711,18156270.7097168,22360.9780940793
1977,Bürglen UR,6463,6463,UR,4,1205,0,0,0,2983,0,0,50047039.4995117,36589.1789191806,23388370.2009277,25010.0453453318
1978,Spiringen,6464,6464,UR,4,1218,0,0,0,847,0,0,48382649.2929688,38276.889402832,22618285.4250488,26165.7050050352
1979,Unterschächen,6465,6465,UR,4,1219,0,0,0,729,0,0,134932658.723145,54071.0548226454,63146037.2265625,36995.0218586962
1980,Bauen,6466,6466,UR,4,1204,0,0,0,165,0,0,15466313.5380859,20736.1481917837,7215880.43237305,14166.8424143771
1981,Schattdorf,6467,6467,UR,4,1213,0,1,0,5241,19.08033,0,15272351.2441406,17525.3957020564,7144861.59155273,11985.4971680853
1982,Attinghausen,6468,6468,UR,4,1203,0,0,0,1721,0,0,38041168.2407227,29524.8783193815,17798775.6896973,20200.1422729219
1983,Haldi b. Schattdorf,6469,6469,UR,4,1213,0,0,0,309,0,0,21453884.5595703,21880.7306322265,10040955.5759277,14971.4916204144
1984,Erstfeld,6472,6472,UR,4,1206,0,0,0,3833,0,0,130719054.395996,61415.7574513172,61254085.6242676,42052.9467812972
1985,Silenen,6473,6473,UR,4,1216,0,0,0,1114,0,0,41556907.3295898,38625.8722699486,19478671.2626953,26449.7457576156
1986,Amsteg,6474,6474,UR,4,1216,0,0,0,399,0,0,10454441.2695313,14021.5002896171,4904886.94018555,9605.8906134914
1987,Bristen,6475,6475,UR,4,1216,0,0,0,480,0,0,260372961.796875,88244.9776767124,122190061.056152,60452.8501028165
1988,Intschi,6476,6476,UR,4,1209,0,0,0,185,0,0,27345573.7436523,28002.2309776239,12833022.4726563,19185.9095279159
1989,Gurtnellen,6482,6482,UR,4,1209,0,0,0,389,0,0,141581542.84375,63103.5576847106,66534423.0117188,43258.3057762929
1990,Wassen UR,6484,6484,UR,4,1220,0,0,0,345,0,0,52077629.5830078,30809.7214066614,24508893.8930664,21139.460986991
1991,Meien,6485,6485,UR,4,1220,0,0,0,68,0,0,153923836.182129,54904.6679164276,72336008.9111328,37638.1775727433
1992,Göschenen,6487,6487,UR,4,1208,0,0,0,444,0,0,220698178.913086,78226.1192071295,103986807.995605,53711.9882632816
1993,Andermatt,6490,6490,UR,4,1202,0,0,0,1390,0,0,131765980.955078,61455.3242918136,62184011.5175781,42214.0196261906
1994,Realp,6491,6491,UR,4,1212,0,0,0,161,0,0,164998839.010742,55114.4672691106,77983105.4423828,37883.4229742159
1995,Hospental,6493,6493,UR,4,1210,0,0,0,190,0,0,74591491.8510742,38334.2529415607,35219753.364502,26344.7294953829
1996,Bellinzona VZ,6500,6500,TI,21,5002,0,3,0,16709,17.9544,0,23997666.1523438,25539.0128362541,11504666.2785645,17686.6419625986
1997,Bellinzona,6503,6500,TI,21,5002,0,2,0,1549,129.11556,0,15830842.7885742,23137.8658704387,7584179.07055664,16023.4151281048
1998,Giubiasco,6512,6512,TI,21,5002,0,0,0,8879,0,0,11591637.1796875,19696.5927601551,5561104.76660156,13652.1281687597
1999,Monte Carasso,6513,6513,TI,21,5002,0,0,0,2649,0,0,20344671.4301758,25301.6804543062,9749257.01586914,17514.195536001
2000,Sementina,6514,6514,TI,21,5002,0,0,0,3577,0,0,16638563.2167969,21972.7604958743,7977384.95581055,15215.9024555153
2001,Gudo,6515,6515,TI,21,5002,0,0,0,867,0,0,20488473.7475586,22845.2526267422,9826247.68334961,15814.7604165408
2002,Cugnasco,6516,6516,TI,21,5138,0,0,0,3006,0,0,36303100.355957,38464.3358607981,17402251.7568359,26626.0203954361
2003,Arbedo,6517,6517,TI,21,5001,0,0,0,3186,0,0,39123812.8457031,31239.5899068299,18752133.3466797,21636.9152830197
2004,Gorduno,6518,6518,TI,21,5002,0,1,0,782,127.87724,0,19103817.4770508,24976.7212970833,9147648.14550781,17291.4356941444
2005,Preonzo,6523,6523,TI,21,5002,0,0,0,642,0,0,34093525.3642578,31143.1689268485,16311136.5053711,21546.4923544835
2006,Moleno,6524,6524,TI,21,5002,0,0,0,120,0,0,16171373.2792969,26569.1173029303,7731791.88916016,18372.4852981192
2007,Gnosca,6525,6525,TI,21,5002,0,0,0,780,0,0,15699900.7548828,18541.0321701775,7514055.09985352,12834.0016885779
2008,Prosito,6526,6526,TI,21,5287,0,0,0,270,0,0,45989293.4545898,32111.6508376383,21976485.3862305,22198.9785906723
2009,Lodrino,6527,6527,TI,21,5287,0,0,0,1532,0,0,19594085.9833984,20302.4143565143,9354896.63549805,14027.812482717
2010,Camorino,6528,6528,TI,21,5002,0,0,0,2967,0,0,17261258.456543,18936.9547826311,8285763.90942383,13123.0346020001
2011,Castione,6532,6532,TI,21,5001,0,0,0,1829,0,0,5410229.6796875,11705.4053002934,2590175.08862305,8097.51062976642
2012,Lumino,6533,6533,TI,21,5010,0,0,0,1500,0,0,21782635.3886719,25528.3035887499,10425193.5710449,17645.4766015026
2013,S. Vittore,6534,6534,GR,18,3835,0,2,0,753,265.60425,0,45367961.8178711,56739.9204004837,21708320.6430664,39226.2669287565
2014,Roveredo GR,6535,6535,GR,18,3834,0,0,0,2544,0,0,78420515.3276367,54096.4318329798,37574366.8730469,37433.3774563502
2015,Grono,6537,6537,GR,18,3832,0,0,0,1057,0,0,31298839.2172852,29160.2573340531,14982974.2026367,20180.5831712343
2016,Verdabbio,6538,6538,GR,18,3832,0,0,0,161,0,0,26413173.2172852,46413.6449563293,12625280.6923828,32074.5999264517
2017,Castaneda,6540,6540,GR,18,3805,0,0,0,257,0,0,8162415.13476563,17593.7422848197,3903337.80126953,12168.9079706803
2018,Sta. Maria in Calanca,6541,6541,GR,18,3810,0,0,0,101,0,0,19451210.6679688,25425.662168388,9294136.5168457,17562.9822153783
2019,Buseno,6542,6542,GR,18,3804,0,0,0,99,0,0,23293926.9106445,31750.0563469338,11133267.8833008,21948.9394558561
2020,Arvigo,6543,6543,GR,18,3837,0,0,0,63,0,0,20134623.6118164,21986.981863245,9614381.88696289,15193.6685347688
2021,Braggio,6544,6544,GR,18,3837,0,0,0,63,0,0,14537111.8266602,17015.2214621718,6941370.10351563,11756.4967604525
2022,Selma,6545,6545,GR,18,3837,0,0,0,58,0,0,21638602.4912109,25987.3210867845,10324582.3469238,17961.7050722935
2023,Cauco,6546,6546,GR,18,3837,0,0,0,32,0,0,22722416.7114258,28710.4091786758,10837141.2944336,19838.7471271584
2024,Rossa,6548,6548,GR,18,3808,0,0,0,156,0,0,124210233.918945,56576.6229484062,59121956.0930176,39023.2773802067
2025,Laura,6549,6549,GR,18,3834,0,0,0,0,0,0,2592659.40820313,8651.88650223749,1242037.47241211,5990.05958838774
2026,Leggia,6556,6556,GR,18,3832,0,0,0,168,0,0,18988054.793457,20796.7805421872,9083904.48974609,14388.7329407051
2027,Cama,6557,6557,GR,18,3831,0,0,0,625,0,0,32374682.5439453,39820.338898757,15482072.532959,27540.6996502749
2028,Lostallo,6558,6558,GR,18,3821,0,0,0,782,0,0,106845799.270508,47092.2084617612,51008771.996582,32535.7243343787
2029,Soazza,6562,6562,GR,18,3823,0,0,0,310,0,0,97307480.75,53177.2929055781,46379046.1228027,36716.271376474
2030,Mesocco,6563,6563,GR,18,3822,0,0,0,1103,0,0,118185631.502441,48052.6650010283,56224750.3435059,33145.7172610864
2031,S. Bernardino,6565,6565,GR,18,3822,0,0,0,291,0,0,228614825.838867,75099.9835381012,108487745.989746,51744.3129820753
2032,Indemini,6571,6571,TI,21,5398,0,0,0,55,0,0,23515801.5771484,20479.6082997799,11313956.279541,14207.1206985366
2033,Quartino,6572,6572,TI,21,5398,0,0,0,1230,0,0,7426078.80810547,13941.0025275612,3565435.5546875,9665.70940008524
2034,Magadino,6573,6573,TI,21,5398,0,0,0,563,0,0,9335509.29638672,18786.2096931761,4483551.45263672,13023.7196493003
2035,Vira (Gambarogno),6574,6574,TI,21,5398,0,0,0,699,0,0,29553020.1176758,29727.4482964069,14200031.9897461,20598.4627513788
2036,Vairano,6575,6575,TI,21,5398,0,0,0,757,0,0,15914638.0644531,18422.2983947679,7648436.27954102,12766.7792468501
2037,Gerra (Gambarogno),6576,6576,TI,21,5398,0,0,0,294,0,0,11709238.4355469,18647.5768084596,5628186.48168945,12928.9588878495
2038,Ranzo,6577,6577,TI,21,5398,0,0,0,88,0,0,12783799.4614258,19115.7903676177,6145939.10058594,13255.5239429729
2039,Caviano,6578,6578,TI,21,5398,0,0,0,157,0,0,10226239.0063477,17904.6586168244,4918079.98413086,12420.0517508618
2040,Piazzogna,6579,6579,TI,21,5398,0,0,0,432,0,0,11234319.4287109,22784.3886805548,5398242.18774414,15788.6237499806
2041,Pianezzo,6582,6582,TI,21,5002,0,0,0,615,0,0,16560733.5283203,28797.2365828922,7948530.50415039,19950.1213631084
2042,S. Antonio (Val Morobbia),6583,6583,TI,21,5002,0,0,0,196,0,0,14797813.6894531,20173.6132445487,7100509.14990234,13971.5535995154
2043,Carena,6584,6584,TI,21,5002,0,0,0,61,0,0,55029966.4916992,34243.9556034985,26417653.3056641,23725.3981064086
2044,S. Antonino,6592,6592,TI,21,5017,0,0,0,2592,0,0,15956471.0649414,26169.7759150267,7660024.16601563,18133.5748006873
2045,Cadenazzo Distribuzione,6593,6593,TI,21,5003,0,0,0,2823,0,0,11927738.1831055,21963.9667608568,5727122.0246582,15225.5083301474
2046,Contone,6594,6594,TI,21,5398,0,0,0,1116,0,0,5587676.6875,11660.7396121165,2682712.59814453,8081.33690376214
2047,Riazzino,6595,6595,TI,21,5113,0,0,0,1261,0,0,8798249.12841797,15686.9009480407,4221503.62939453,10866.9530235648
2048,Gordola,6596,6596,TI,21,5108,0,1,0,4781,20.91613,0,29065731.2885742,30838.8933450872,13943264.7104492,21362.8740814801
2049,Agarone,6597,6597,TI,21,5138,0,0,0,539,0,0,2144412.32470703,6260.99881384391,1028526.30908203,4338.5826836164
2050,Tenero,6598,6598,TI,21,5131,0,0,0,2879,0,0,8075034.26074219,12459.8375658868,3874217.33325195,8630.01794536685
2051,Robasacco,6599,6599,TI,21,5003,0,0,0,186,0,0,5959062.46923828,12563.8979381196,2862518.05029297,8715.23708230329
2052,Locarno,6600,6600,TI,21,5113,0,0,0,17105,0,0,16799046.7490234,23493.1771839869,8061632.00097656,16275.079034296
2053,Locarno,6605,6600,TI,21,5113,0,0,0,684,0,0,9242061.38574219,17187.7017673781,4432015.44384766,11904.5680191374
2054,Mosogno,6611,6611,TI,21,5136,0,0,0,145,0,0,53523235.5688477,56624.2544225956,25640832.480957,39187.0547389255
2055,Ascona,6612,6612,TI,21,5091,0,0,0,5491,0,0,26741814.8110352,21282.5825774104,12841490.8596191,14754.5349874934
2056,Porto Ronco,6613,6613,TI,21,5125,0,0,0,136,0,0,9232799.77441406,14496.2617671034,4435569.90722656,10045.9144290287
2057,Brissago,6614,6614,TI,21,5097,0,1,0,1786,55.99104,0,48892964.3193359,32288.4199177288,23498843.3977051,22387.4235924051
2058,Losone,6616,6616,TI,21,5115,0,1,0,6302,15.86798,0,18003792.1918945,21950.5013549877,8638614.01025391,15210.4433935623
2059,Arcegno,6618,6618,TI,21,5115,0,0,0,437,0,0,2280587.32128906,7280.35180046659,1094628.42016602,5044.09266209568
2060,Ronco sopra Ascona,6622,6622,TI,21,5125,0,0,0,486,0,0,9889069.05664063,14402.8208513497,4748736.43212891,9985.96219001644
2061,Corippo,6631,6631,TI,21,5399,0,0,0,20,0,0,16045937.2709961,19600.0171430368,7680436.19799805,13565.0482734277
2062,Vogorno,6632,6632,TI,21,5399,0,0,0,310,0,0,50025638.1225586,31247.9171541454,23954563.5249023,21625.9362371029
2063,Lavertezzo,6633,6633,TI,21,5112,0,0,0,107,0,0,119907680.241211,56416.0449657341,57310885.5922852,39001.3086713669
2064,Brione (Verzasca),6634,6634,TI,21,5399,0,0,0,189,0,0,101561554.237305,57115.8914774744,48495117.1647949,39465.6407084734
2065,Gerra (Verzasca),6635,6635,TI,21,5138,0,0,0,90,0,0,36897309.203125,28338.3201170556,17608204.4147949,19580.6250962389
2066,Frasco,6636,6636,TI,21,5399,0,0,0,129,0,0,54456569.1230469,36325.1167429598,25952661.838623,25077.3555358002
2067,Sonogno,6637,6637,TI,21,5399,0,0,0,93,0,0,78858930.0053711,37710.6816590055,37567801.2158203,26022.0898184085
2068,Orselina,6644,6644,TI,21,5121,0,0,0,687,0,0,3625460.29443359,10905.2045245561,1738684.1875,7549.86408987366
2069,Brione sopra Minusio,6645,6645,TI,21,5096,0,0,0,807,0,0,15049899.0532227,16965.9808711793,7214599.04248047,11748.8169533478
2070,Contra,6646,6646,TI,21,5131,0,0,0,403,0,0,4282097.96484375,10505.9802199412,2052908.40625,7274.85979243312
2071,Mergoscia,6647,6647,TI,21,5117,0,0,0,231,0,0,25500687.9814453,22205.6857124658,12215545.0632324,15374.2163757585
2072,Minusio,6648,6648,TI,21,5118,0,1,0,6553,15.26019,0,10033780.6860352,15327.3151831128,4813649.86572266,10616.5750002645
2073,Tegna,6652,6652,TI,21,5396,0,0,0,806,0,0,7271770.03222656,12963.3188395058,3486376.05517578,8974.10672232026
2074,Verscio,6653,6653,TI,21,5396,0,0,0,1077,0,0,6279926.35058594,13296.6998672203,3010590.78857422,9204.58043495007
